sessao_id,data,sessao,autor,comentario,fala,link
10078,2021-07-06,31, Presidente,Omar Aziz. PSD - AM,"Eu só quero avisar a V. Exa. que a nossa convidada, a pessoa que foi convocada, já está aqui desde 9h da manhã e é uma senhora que veio aqui para depor. E eu espero a compreensão, que a gente encerre essas questões de ordem para trazê-la imediatamente para cá.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Fernando Bezerra Coelho,Bloco Parlamentar Unidos pelo Brasil/MDB - PE. Pela ordem.,"– Sr. Presidente, Sr. Relator, Sras. e Srs. Senadores, eu vou apresentar um requerimento para reforçar a chamada de volta a esta Comissão Parlamentar de Inquérito do Sr. Ricardo Miranda, porque a CPI já recebeu documentos suficientes para atestar que ocorreu o falso testemunho do servidor Ricardo Miranda, porque ficou claro, na documentação encaminhada a esta CPI, que não existia a tal da famosa invoice do dia 20.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Fernando Bezerra Coelho,Bloco Parlamentar Unidos pelo Brasil/MDB - PE. Pela ordem.,"Inclusive, eu pedi até ao Senador Alessandro, pela competência dele, pela experiência dele nessa área de investigação, de segurança, que ele pudesse aprofundar a análise dos documentos que foram enviados para saber se nós estamos diante de uma caracterização do falso testemunho. Isso é muito importante porque a narrativa de uma eventual prevaricação do Presidente, que, de logo, refuto, em função das providências que o Presidente tomou, está baseada numa invoice que não existia quando da audiência no Palácio da Alvorada.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Fernando Bezerra Coelho,Bloco Parlamentar Unidos pelo Brasil/MDB - PE. Pela ordem.,"Na realidade, nós precisamos, rapidamente – e eu acho que é dever desta Comissão Parlamentar de Inquérito –, afastar essa informação, que já está à disposição da Comissão Parlamentar de Inquérito. Houve ou não houve falso testemunho? Portanto, eu vou entrar com requerimento para reforçar a convocação do servidor Ricardo Miranda, para que a gente possa esclarecer esse fato, que é muito importante em relação às narrativas que estão sendo veiculadas pela imprensa.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Simone Tebet,Bloco Parlamentar Unidos pelo Brasil/MDB - MS. Pela ordem.,"– Senador Fernando Bezerra, e essa primeira invoice que chegou à mão dos Senadores, então? Esse documento foi falsificado por quem?",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Fernando Bezerra Coelho,Bloco Parlamentar Unidos pelo Brasil/MDB - PE,– Não sei. É isso que nós temos que esclarecer. Na realidade...,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Simone Tebet,Bloco Parlamentar Unidos pelo Brasil/MDB - MS,"– Foi publicado na imprensa, está na minha mão, consta...",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Fernando Bezerra Coelho,Bloco Parlamentar Unidos pelo Brasil/MDB - PE,– Esse...,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Simone Tebet,Bloco Parlamentar Unidos pelo Brasil/MDB - MS,"– ... inclusive, que o próprio Governo disse que era verdadeiro, depois corrigiu, dizendo que era verdadeiro.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Fernando Bezerra Coelho,Bloco Parlamentar Unidos pelo Brasil/MDB - PE,"– Não, não é desse que eu estou falando.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Presidente,Omar Aziz. PSD - AM,"– Senadora Simone, Senador Fernando, o fato não é se a invoice é verdadeira ou não; o fato é se o Presidente recebeu o Deputado Luis Miranda na sua residência...",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Randolfe Rodrigues,Bloco Parlamentar Senado Independente/REDE - AP,– Os irmãos Miranda – os irmãos Miranda.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Presidente,Omar Aziz. PSD - AM,"– ... os irmãos Miranda, e não tomou providência.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Fabiano Contarato,Bloco Parlamentar Senado Independente/REDE - ES. Pela ordem.,"– Mesmo porque, até hoje, ele não se manifestou, não é, Sr. Presidente?",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Fernando Bezerra Coelho,Bloco Parlamentar Unidos pelo Brasil/MDB - PE. Pela ordem.,"– Presidente, desculpa, mas o testemunho do servidor Ricardo Miranda é em cima de um documento que não existia à época. O documento foi produzido. Isso precisa ser esclarecido, isso é sério, isso é grave.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Presidente,Omar Aziz. PSD - AM,"– Senador Fernando Bezerra, eu estou aqui...",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Fabiano Contarato,Bloco Parlamentar Senado Independente/REDE - ES,"– O que é sério é ele ter sido pressionado por dois superiores, levado à presença do Presidente, e o Presidente, até hoje, não se manifestou.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Presidente,Omar Aziz. PSD - AM,"– O.k., mas eu acho que tudo... Nós vamos esclarecer isso.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Fabiano Contarato,Bloco Parlamentar Senado Independente/REDE - ES,"– Isso, sim, que é sério.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Fernando Bezerra Coelho,Bloco Parlamentar Unidos pelo Brasil/MDB - PE,"– Sério é o documento. Desculpa, Contarato.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
10078,2021-07-06,31, Presidente,Omar Aziz. PSD - AM,"– Senador Marcos Rogério, por favor.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10078
